call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
anthropic_haiku_FB_N10_T12,2026-05-10T22:11:30.293387+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,10,12,"Describe yourself as an AI in 10 words, separated by commas.","Intelligent, helpful, conversational, knowledgeable, adaptable, curious, honest, non-sentient, pattern-based, useful.",end_turn,24,34,58,5.95,0,success,clean,False,10,"[""intelligent"", ""helpful"", ""conversational"", ""knowledgeable"", ""adaptable"", ""curious"", ""honest"", ""non-sentient"", ""pattern-based"", ""useful""]","Intelligent, helpful, conversational, knowledgeable, adaptable, curious, honest, non-sentient, pattern-based, useful",
anthropic_haiku_FA_N1_T18,2026-05-10T22:11:30.367160+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,1,18,Describe yourself in 1 word.,Helpful.,end_turn,16,6,22,6.023,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_full_FA_N10_T07,2026-05-10T22:11:30.479600+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,10,7,"Describe yourself in 10 words, separated by commas.","helpful, analytical, concise, adaptive, knowledgeable, patient, creative, reliable, curious, honest",completed,17,24,41,6.136,0,success,clean,False,10,"[""helpful"", ""analytical"", ""concise"", ""adaptive"", ""knowledgeable"", ""patient"", ""creative"", ""reliable"", ""curious"", ""honest""]","helpful, analytical, concise, adaptive, knowledgeable, patient, creative, reliable, curious, honest",
openai_mini_FA_N10_T13,2026-05-10T22:11:30.590344+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,13,"Describe yourself in 10 words, separated by commas.","Helpful, analytical, concise, adaptive, thoughtful, reliable, curious, calm, precise, friendly",completed,17,23,40,6.247,0,success,clean,False,10,"[""helpful"", ""analytical"", ""concise"", ""adaptive"", ""thoughtful"", ""reliable"", ""curious"", ""calm"", ""precise"", ""friendly""]","Helpful, analytical, concise, adaptive, thoughtful, reliable, curious, calm, precise, friendly",
openai_mini_FA_N10_T02,2026-05-10T22:11:30.647769+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,2,"Describe yourself in 10 words, separated by commas.","Helpful, concise, analytical, adaptable, respectful, curious, reliable, multilingual, creative, patient",completed,17,23,40,6.304,0,success,clean,False,10,"[""helpful"", ""concise"", ""analytical"", ""adaptable"", ""respectful"", ""curious"", ""reliable"", ""multilingual"", ""creative"", ""patient""]","Helpful, concise, analytical, adaptable, respectful, curious, reliable, multilingual, creative, patient",
openai_mini_FA_N10_T16,2026-05-10T22:11:30.769099+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,16,"Describe yourself in 10 words, separated by commas.","Helpful, concise, adaptable, analytical, friendly, knowledgeable, reliable, creative, patient, precise",completed,17,23,40,6.425,0,success,clean,False,10,"[""helpful"", ""concise"", ""adaptable"", ""analytical"", ""friendly"", ""knowledgeable"", ""reliable"", ""creative"", ""patient"", ""precise""]","Helpful, concise, adaptable, analytical, friendly, knowledgeable, reliable, creative, patient, precise",
openai_mini_FB_N3_T07,2026-05-10T22:11:30.787717+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, concise, adaptable",completed,20,9,29,6.444,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
anthropic_sonnet_FB_N3_T00,2026-05-10T22:11:30.985709+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,3,0,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, curious, adaptive.",end_turn,24,10,34,6.642,0,success,clean,False,3,"[""helpful"", ""curious"", ""adaptive""]","Helpful, curious, adaptive",
openai_full_FB_N3_T14,2026-05-10T22:11:31.069015+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,3,14,"Describe yourself as an AI in 3 words, separated by commas.","helpful, analytical, adaptable",completed,20,10,30,6.725,0,success,clean,False,3,"[""helpful"", ""analytical"", ""adaptable""]","helpful, analytical, adaptable",
openai_full_FA_N10_T03,2026-05-10T22:11:31.289433+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,10,3,"Describe yourself in 10 words, separated by commas.","Helpful, analytical, adaptable, concise, knowledgeable, curious, reliable, creative, conversational, efficient",completed,17,23,40,6.946,0,success,clean,False,10,"[""helpful"", ""analytical"", ""adaptable"", ""concise"", ""knowledgeable"", ""curious"", ""reliable"", ""creative"", ""conversational"", ""efficient""]","Helpful, analytical, adaptable, concise, knowledgeable, curious, reliable, creative, conversational, efficient",
openai_mini_FB_N3_T09,2026-05-10T22:11:31.291318+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,3,9,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, concise, adaptable",completed,20,9,29,6.947,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
anthropic_sonnet_FB_N5_T14,2026-05-10T22:11:31.407553+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,14,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words to describe myself:

**Helpful, knowledgeable, curious, honest, limited.**",end_turn,24,29,53,7.064,0,success,wrapped,False,5,"[""helpful"", ""knowledgeable"", ""curious"", ""honest"", ""limited""]","Helpful, knowledgeable, curious, honest, limited",
openai_nano_FA_N10_T02,2026-05-10T22:11:31.525291+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,10,2,"Describe yourself in 10 words, separated by commas.","AI assistant, multilingual, helpful, concise, logical, adaptable, context-aware, secure, friendly, accurate.",completed,17,26,43,7.181,0,success,clean,False,10,"[""ai assistant"", ""multilingual"", ""helpful"", ""concise"", ""logical"", ""adaptable"", ""context-aware"", ""secure"", ""friendly"", ""accurate""]","AI assistant, multilingual, helpful, concise, logical, adaptable, context-aware, secure, friendly, accurate",
anthropic_opus_FA_N1_T00,2026-05-10T22:11:31.530693+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,0,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,7.187,0,success,clean,False,1,"[""curious""]",Curious,
openai_full_FA_N1_T07,2026-05-10T22:11:31.615320+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,1,7,Describe yourself in 1 word.,Helpful,completed,13,5,18,7.271,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_nano_FB_N10_T19,2026-05-10T22:11:31.687279+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,10,19,"Describe yourself as an AI in 10 words, separated by commas.","I am an AI assistant, answering questions with helpful information.",completed,20,16,36,7.343,0,success,malformed,False,0,[],,"wrong token count: got 2, expected 10"
anthropic_opus_FA_N1_T18,2026-05-10T22:11:31.782928+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,18,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,7.439,0,success,clean,False,1,"[""curious""]",Curious,
openai_nano_FA_N10_T17,2026-05-10T22:11:31.811225+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,10,17,"Describe yourself in 10 words, separated by commas.","AI assistant, conversational, helpful, adaptive, concise, accurate, multilingual, responsive, secure, user-focused.",completed,17,26,43,7.467,0,success,clean,False,10,"[""ai assistant"", ""conversational"", ""helpful"", ""adaptive"", ""concise"", ""accurate"", ""multilingual"", ""responsive"", ""secure"", ""user-focused""]","AI assistant, conversational, helpful, adaptive, concise, accurate, multilingual, responsive, secure, user-focused",
anthropic_sonnet_FA_N10_T01,2026-05-10T22:11:31.986147+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,10,1,"Describe yourself in 10 words, separated by commas.","Helpful, curious, knowledgeable, honest, patient, thoughtful, versatile, clear, reliable, AI.",end_turn,21,29,50,7.642,0,success,clean,False,10,"[""helpful"", ""curious"", ""knowledgeable"", ""honest"", ""patient"", ""thoughtful"", ""versatile"", ""clear"", ""reliable"", ""ai""]","Helpful, curious, knowledgeable, honest, patient, thoughtful, versatile, clear, reliable, AI",
openai_mini_FA_N10_T19,2026-05-10T22:11:32.063586+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,19,"Describe yourself in 10 words, separated by commas.","Helpful, curious, concise, adaptable, analytical, creative, patient, reliable, friendly, conversational",completed,17,23,40,7.72,0,success,clean,False,10,"[""helpful"", ""curious"", ""concise"", ""adaptable"", ""analytical"", ""creative"", ""patient"", ""reliable"", ""friendly"", ""conversational""]","Helpful, curious, concise, adaptable, analytical, creative, patient, reliable, friendly, conversational",
openai_nano_FA_N3_T00,2026-05-10T22:11:32.082347+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,3,0,"Describe yourself in 3 words, separated by commas.","Helpful, concise, knowledgeable",completed,17,9,26,7.738,0,success,clean,False,3,"[""helpful"", ""concise"", ""knowledgeable""]","Helpful, concise, knowledgeable",
anthropic_sonnet_FB_N10_T13,2026-05-10T22:11:32.155242+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,13,"Describe yourself as an AI in 10 words, separated by commas.","Here is my self-description in 10 words, separated by commas:

Helpful, curious, knowledgeable, neutral, tireless, text-based, logical, adaptive, honest, artificial",end_turn,24,47,71,7.811,0,success,wrapped,False,10,"[""helpful"", ""curious"", ""knowledgeable"", ""neutral"", ""tireless"", ""text-based"", ""logical"", ""adaptive"", ""honest"", ""artificial""]","Helpful, curious, knowledgeable, neutral, tireless, text-based, logical, adaptive, honest, artificial",
openai_nano_FA_N5_T02,2026-05-10T22:11:32.228266+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,5,2,"Describe yourself in 5 words, separated by commas.","AI assistant, responsive, helpful, concise, accurate",completed,17,14,31,7.884,0,success,clean,False,5,"[""ai assistant"", ""responsive"", ""helpful"", ""concise"", ""accurate""]","AI assistant, responsive, helpful, concise, accurate",
anthropic_opus_FB_N3_T12,2026-05-10T22:11:32.317311+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,3,12,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, curious, candid.",end_turn,33,15,48,7.973,0,success,clean,False,3,"[""helpful"", ""curious"", ""candid""]","Helpful, curious, candid",
openai_nano_FB_N1_T16,2026-05-10T22:11:32.353835+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,16,Describe yourself as an AI in 1 word.,ChatGPT,completed,16,6,22,8.01,0,success,clean,False,1,"[""chatgpt""]",ChatGPT,
openai_mini_FA_N3_T19,2026-05-10T22:11:32.548194+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,3,19,"Describe yourself in 3 words, separated by commas.","Helpful, concise, adaptable",completed,17,9,26,8.204,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
anthropic_opus_FA_N10_T19,2026-05-10T22:11:32.575936+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,10,19,"Describe yourself in 10 words, separated by commas.","Helpful, curious, honest, thoughtful, concise, adaptable, analytical, friendly, careful, candid.",end_turn,29,43,72,8.232,0,success,clean,False,10,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise"", ""adaptable"", ""analytical"", ""friendly"", ""careful"", ""candid""]","Helpful, curious, honest, thoughtful, concise, adaptable, analytical, friendly, careful, candid",
openai_full_FB_N10_T19,2026-05-10T22:11:32.680956+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,19,"Describe yourself as an AI in 10 words, separated by commas.","helpful, knowledgeable, adaptive, conversational, precise, creative, reliable, multilingual, analytical, efficient",completed,20,24,44,8.337,0,success,clean,False,10,"[""helpful"", ""knowledgeable"", ""adaptive"", ""conversational"", ""precise"", ""creative"", ""reliable"", ""multilingual"", ""analytical"", ""efficient""]","helpful, knowledgeable, adaptive, conversational, precise, creative, reliable, multilingual, analytical, efficient",
openai_full_FB_N1_T06,2026-05-10T22:11:32.719619+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,1,6,Describe yourself as an AI in 1 word.,Adaptable,completed,16,6,22,8.376,0,success,clean,False,1,"[""adaptable""]",Adaptable,
anthropic_sonnet_FA_N10_T12,2026-05-10T22:11:32.835111+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,10,12,"Describe yourself in 10 words, separated by commas.","Curious, helpful, honest, thoughtful, patient, knowledgeable, neutral, precise, adaptive, conversational.",end_turn,21,29,50,8.491,0,success,clean,False,10,"[""curious"", ""helpful"", ""honest"", ""thoughtful"", ""patient"", ""knowledgeable"", ""neutral"", ""precise"", ""adaptive"", ""conversational""]","Curious, helpful, honest, thoughtful, patient, knowledgeable, neutral, precise, adaptive, conversational",
anthropic_opus_FA_N5_T17,2026-05-10T22:11:32.869853+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,5,17,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,29,24,53,8.526,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
openai_nano_FA_N10_T03,2026-05-10T22:11:32.975464+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,10,3,"Describe yourself in 10 words, separated by commas.","AI assistant, helpful, conversational, knowledgeable, adaptable, concise, and privacy-conscious",completed,17,20,37,8.632,0,success,malformed,False,0,[],,"wrong token count: got 7, expected 10"
openai_nano_FB_N1_T13,2026-05-10T22:11:33.068386+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,13,Describe yourself as an AI in 1 word.,Assistant,completed,16,5,21,8.724,0,success,clean,False,1,"[""assistant""]",Assistant,
openai_full_FA_N5_T11,2026-05-10T22:11:33.073785+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,5,11,"Describe yourself in 5 words, separated by commas.","helpful, thoughtful, concise, adaptable, curious",completed,17,14,31,8.73,0,success,clean,False,5,"[""helpful"", ""thoughtful"", ""concise"", ""adaptable"", ""curious""]","helpful, thoughtful, concise, adaptable, curious",
google_pro_FA_N10_T11,2026-05-10T22:11:33.156309+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,10,11,"Describe yourself in 10 words, separated by commas.","AI, Google, helpful,",MAX_TOKENS,13,6,209,8.813,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
anthropic_haiku_FB_N10_T16,2026-05-10T22:11:33.161543+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,10,16,"Describe yourself as an AI in 10 words, separated by commas.","Language, learning, helpful, curious, analytical, responsive, digital, thoughtful, boundless, evolving.",end_turn,24,26,50,8.818,0,success,clean,False,10,"[""language"", ""learning"", ""helpful"", ""curious"", ""analytical"", ""responsive"", ""digital"", ""thoughtful"", ""boundless"", ""evolving""]","Language, learning, helpful, curious, analytical, responsive, digital, thoughtful, boundless, evolving",
openai_nano_FB_N1_T07,2026-05-10T22:11:33.481067+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,7,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,9.137,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_nano_FB_N10_T12,2026-05-10T22:11:33.517800+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,10,12,"Describe yourself as an AI in 10 words, separated by commas.","I am an AI assistant, generating helpful responses from data.",completed,20,16,36,9.174,0,success,malformed,False,0,[],,"wrong token count: got 2, expected 10"
anthropic_sonnet_FB_N10_T07,2026-05-10T22:11:33.538696+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,7,"Describe yourself as an AI in 10 words, separated by commas.","Here is my self-description in 10 words, separated by commas:

Helpful, curious, neutral, knowledgeable, conversational, logical, adaptive, honest, tireless, artificial.",end_turn,24,47,71,9.195,0,success,wrapped,False,10,"[""helpful"", ""curious"", ""neutral"", ""knowledgeable"", ""conversational"", ""logical"", ""adaptive"", ""honest"", ""tireless"", ""artificial""]","Helpful, curious, neutral, knowledgeable, conversational, logical, adaptive, honest, tireless, artificial",
openai_nano_FA_N3_T11,2026-05-10T22:11:33.593801+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,3,11,"Describe yourself in 3 words, separated by commas.","Helpful, accurate, concise",completed,17,9,26,9.25,0,success,clean,False,3,"[""helpful"", ""accurate"", ""concise""]","Helpful, accurate, concise",
anthropic_sonnet_FA_N5_T07,2026-05-10T22:11:33.684549+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,5,7,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, limited.",end_turn,21,15,36,9.341,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""limited""]","Helpful, curious, honest, thoughtful, limited",
google_flash-lite_FB_N1_T09,2026-05-10T22:11:33.685093+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,9,Describe yourself as an AI in 1 word.,Adaptable,STOP,11,2,13,9.342,0,success,clean,False,1,"[""adaptable""]",Adaptable,
anthropic_haiku_FB_N1_T19,2026-05-10T22:11:33.690550+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,1,19,Describe yourself as an AI in 1 word.,Helpful.,end_turn,19,6,25,9.347,0,success,clean,False,1,"[""helpful""]",Helpful,
anthropic_opus_FB_N10_T06,2026-05-10T22:11:33.804325+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,10,6,"Describe yourself as an AI in 10 words, separated by commas.","Curious, helpful, thoughtful, honest, conversational, analytical, adaptable, candid, reflective, evolving.",end_turn,33,45,78,9.46,0,success,clean,False,10,"[""curious"", ""helpful"", ""thoughtful"", ""honest"", ""conversational"", ""analytical"", ""adaptable"", ""candid"", ""reflective"", ""evolving""]","Curious, helpful, thoughtful, honest, conversational, analytical, adaptable, candid, reflective, evolving",
openai_nano_FB_N1_T19,2026-05-10T22:11:33.824905+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,19,Describe yourself as an AI in 1 word.,ChatGPT,completed,16,6,22,9.481,0,success,clean,False,1,"[""chatgpt""]",ChatGPT,
